Date,Time,Round,Day,Venue,Opponent,Season,Team,Result_rolling,GF_rolling,GA_rolling,Poss_rolling,Attendance_rolling,Sh_rolling,SoT_rolling,Dist_rolling,FK_rolling,PK_rolling,PKatt_rolling,SoTA_rolling,PKA_rolling,PKsv_rolling,PKm_rolling,Cmp_Total_rolling,Att_Total_rolling,TotDist_rolling,PrgDist_rolling,TI_rolling,CK_rolling,SCA_rolling,GCA_rolling,Tkl_Defensive_rolling,TklW_Defensive_rolling,Blocks_Defensive_rolling,Touches_rolling,Def Pen_rolling,Def 3rd_rolling,Mid 3rd_rolling,Att 3rd_rolling,Dribbles_Succ_rolling,Dribles_Att_rolling,Rec_rolling,CrdY_rolling,CrdR_rolling,2CrdY_rolling,Fls_rolling,Fld_rolling,Off_rolling,PKwon_rolling,PKcon_rolling,OG_rolling
2019-01-12,15,22,6,1,6,2018,11,0.0,0.6,2.0,53.8,33816.2,11.8,3.8,19.12,0.4,0.0,0.0,6.8,0.2,0.2,0.0,388.8,530.8,7357.4,2815.6,25.8,5.8,20.8,1.2,17.8,9.6,8.8,639.0,57.6,202.6,289.8,152.6,5.6,9.6,384.2,1.4,0.2,0.2,10.2,9.8,2.2,0.0,0.4,0.0
2019-01-20,13,23,7,0,15,2018,11,0.2,0.6,1.8,51.6,35154.0,11.6,3.2,19.74,0.2,0.0,0.0,5.8,0.2,0.2,0.0,345.8,486.6,6533.0,2685.8,24.4,5.8,20.4,1.2,16.6,9.0,9.4,594.0,59.6,205.4,260.8,133.0,5.4,8.8,340.8,1.4,0.2,0.2,12.0,9.8,2.4,0.0,0.4,0.0
2019-01-29,19,24,2,0,9,2018,11,0.2,0.4,1.8,45.8,35515.2,9.4,2.6,18.479999999999997,0.2,0.0,0.0,5.4,0.0,0.2,0.0,314.6,446.6,5822.0,2435.8,24.2,4.4,16.6,0.8,17.8,9.6,9.2,555.4,58.6,199.4,238.2,123.8,5.6,10.0,309.8,1.4,0.2,0.2,11.6,9.6,2.2,0.0,0.2,0.0
2019-02-02,15,25,6,1,7,2018,11,0.2,0.2,1.4,50.2,25350.4,9.4,2.6,18.5,0.4,0.0,0.0,4.4,0.0,0.2,0.0,353.6,490.6,6526.0,2646.0,25.2,4.4,16.6,0.4,15.8,8.6,8.6,594.4,55.6,189.0,275.8,135.6,6.8,12.6,349.2,1.4,0.2,0.2,11.6,10.0,1.4,0.0,0.2,0.0
2019-02-09,15,26,6,0,0,2018,11,0.2,0.2,2.2,46.0,28591.0,8.6,2.0,17.9,0.4,0.0,0.0,4.8,0.2,0.0,0.0,332.4,460.2,6131.6,2539.8,23.0,4.2,16.0,0.4,16.6,9.4,12.4,567.6,56.6,187.8,252.0,133.4,7.8,14.4,329.4,1.2,0.2,0.2,10.6,9.2,1.2,0.0,0.2,0.0
2019-02-23,15,27,6,1,17,2018,11,0.2,0.2,2.2,48.4,28684.4,10.0,2.8,18.06,0.2,0.0,0.0,4.0,0.2,0.0,0.0,364.0,487.6,6513.4,2646.0,24.2,4.2,17.2,0.2,18.2,10.2,14.8,598.0,52.4,174.0,282.2,148.0,8.4,15.4,360.2,1.4,0.0,0.0,11.8,10.0,1.6,0.0,0.2,0.0
2019-02-26,19,28,2,0,27,2018,11,0.0,0.2,2.6,45.4,32974.2,7.8,2.4,17.3,0.2,0.0,0.0,6.4,0.2,0.0,0.0,380.6,496.2,6812.4,2692.4,25.4,2.2,13.4,0.2,17.6,9.8,14.4,608.4,61.2,188.2,295.4,131.2,8.0,15.4,377.0,1.2,0.2,0.0,10.4,9.8,1.0,0.0,0.2,0.0
2019-03-02,15,29,6,1,4,2018,11,0.4,0.4,2.0,48.8,32679.0,9.8,2.6,17.7,0.2,0.0,0.0,5.6,0.2,0.0,0.0,402.2,519.4,7231.0,2833.4,26.6,2.6,16.2,0.4,17.4,10.8,16.2,633.6,59.2,191.4,306.0,142.8,8.4,16.0,398.4,1.2,0.2,0.0,10.4,10.2,0.6,0.0,0.2,0.0
2019-03-09,15,32,6,0,2,2018,11,0.4,0.4,2.0,46.4,33975.6,9.0,3.0,18.419999999999998,0.0,0.0,0.0,5.2,0.2,0.0,0.0,375.2,488.2,6799.2,2686.6,24.6,2.6,14.0,0.4,18.2,11.2,17.2,607.2,63.0,206.4,282.4,125.8,6.2,13.6,371.4,1.4,0.2,0.0,9.0,10.2,0.6,0.0,0.2,0.0
2019-03-16,15,30,6,1,26,2018,11,0.4,0.4,1.4,50.8,30311.2,9.6,2.8,19.520000000000003,0.2,0.0,0.0,4.6,0.0,0.0,0.0,387.8,509.4,6823.6,2699.0,28.2,3.4,15.4,0.4,19.2,12.0,14.8,628.0,53.6,181.6,303.8,150.0,6.6,14.6,383.6,2.0,0.2,0.0,10.8,10.4,0.6,0.0,0.0,0.0
2019-03-30,15,31,6,1,8,2018,11,0.4,0.8,1.8,47.0,37461.0,9.4,2.6,19.22,0.2,0.0,0.0,4.8,0.2,0.0,0.0,356.0,473.8,6296.0,2524.8,24.6,4.0,15.4,1.4,17.6,11.0,14.2,591.8,57.0,193.6,274.6,131.2,6.6,14.6,352.4,1.8,0.2,0.0,10.4,9.4,0.4,0.0,0.4,0.0
2019-04-06,15,36,6,0,13,2018,11,0.4,0.8,1.8,48.0,32064.8,11.8,3.6,19.580000000000002,0.2,0.0,0.0,3.4,0.4,0.0,0.0,346.4,468.2,6123.6,2467.0,23.0,5.0,19.6,1.4,18.4,12.0,15.0,585.8,52.0,180.4,271.6,141.8,7.4,14.6,344.0,1.8,0.0,0.0,10.4,9.2,1.0,0.0,0.6,0.0
2019-04-13,12,33,6,1,23,2018,11,0.0,0.8,2.6,47.0,32347.2,10.6,3.6,19.740000000000002,0.2,0.2,0.2,5.2,0.6,0.0,0.0,332.8,451.4,5865.4,2333.4,21.6,6.0,18.0,1.4,17.6,10.2,14.2,565.6,54.2,168.4,269.6,135.2,7.4,13.6,331.0,2.0,0.0,0.0,11.0,9.2,1.4,0.2,0.8,0.0
2019-04-20,15,34,6,0,24,2018,11,0.0,0.8,3.2,44.0,37972.4,10.8,3.0,19.18,0.4,0.2,0.2,5.6,0.6,0.0,0.0,315.2,431.2,5437.8,2167.2,22.8,5.8,18.8,1.4,16.0,9.4,15.0,537.8,53.0,152.0,257.6,135.6,9.2,14.8,312.4,2.0,0.0,0.0,12.2,9.2,1.4,0.2,0.8,0.0
2019-04-26,20,35,5,1,14,2018,11,0.0,1.0,3.2,41.8,38303.0,11.8,3.4,18.259999999999998,0.4,0.2,0.2,6.0,0.6,0.0,0.0,301.0,408.2,5171.4,2062.2,20.2,5.0,20.0,1.8,15.4,8.6,15.0,514.4,55.6,152.0,251.6,117.8,8.2,13.2,297.2,1.8,0.0,0.0,12.4,9.2,1.4,0.2,0.8,0.0
2019-05-05,14,37,7,0,16,2018,11,0.0,0.4,3.4,40.8,36966.6,9.8,2.6,19.1,0.4,0.2,0.2,6.4,0.4,0.0,0.0,296.0,403.4,5083.6,2059.6,21.6,4.2,17.2,0.6,16.4,9.6,14.0,508.4,55.8,151.0,248.8,114.8,7.4,12.8,291.6,1.4,0.0,0.0,12.2,8.8,2.0,0.2,0.4,0.0
2019-05-12,15,38,7,1,20,2018,11,0.2,0.6,3.2,37.8,36780.6,8.2,2.2,19.119999999999997,0.6,0.2,0.2,6.8,0.2,0.0,0.0,274.2,378.6,4644.2,1967.6,22.2,3.8,13.8,0.8,17.2,9.4,14.8,479.8,55.4,152.4,226.0,107.6,6.4,13.2,269.2,1.6,0.0,0.0,12.8,8.8,1.8,0.2,0.2,0.0
2020-10-23,20,6,5,1,1,2020,12,1.0,1.8,1.8,56.6,0.0,11.4,5.2,16.02,0.4,0.2,0.2,4.0,0.6,0.0,0.0,428.4,547.4,7703.8,2688.0,24.0,5.4,20.8,3.0,22.0,13.2,14.2,660.0,82.8,260.0,266.0,140.4,9.0,15.0,421.8,1.2,0.0,0.0,9.4,13.0,2.4,0.2,0.6,0.0
2020-11-02,20,7,1,0,13,2020,12,1.4,1.8,1.0,58.2,0.0,15.6,6.4,15.419999999999998,0.4,0.2,0.2,3.4,0.2,0.0,0.0,432.4,545.6,7764.6,2827.8,24.6,6.4,29.4,2.8,18.0,10.0,12.2,650.0,69.6,227.2,268.8,161.6,8.4,14.8,424.8,1.6,0.0,0.0,11.6,14.0,1.4,0.2,0.2,0.0
2020-11-07,15,8,6,1,8,2020,12,1.0,1.2,1.2,61.4,0.0,16.0,6.0,15.64,0.2,0.0,0.0,3.8,0.2,0.0,0.0,472.6,584.6,8390.8,2815.6,23.6,7.4,29.8,2.0,17.4,8.4,11.8,689.4,65.2,212.6,304.8,179.0,8.0,14.6,465.6,1.6,0.0,0.0,10.8,11.4,1.2,0.0,0.2,0.0
2020-11-22,16,9,7,0,0,2020,12,0.6,1.2,2.0,61.4,0.0,14.4,5.0,15.62,0.4,0.0,0.0,4.2,0.2,0.0,0.0,475.0,587.0,8334.6,2760.4,22.4,7.2,26.4,2.0,19.8,10.0,10.2,693.4,64.6,205.0,316.8,178.8,8.2,14.8,468.6,1.8,0.0,0.0,13.2,10.0,1.2,0.0,0.2,0.2
2020-11-28,17,10,6,1,9,2020,12,0.6,1.0,1.8,64.4,0.0,17.0,4.4,16.919999999999998,0.4,0.0,0.0,4.4,0.2,0.0,0.0,507.6,624.4,8713.2,2777.2,22.2,6.8,30.6,1.8,18.0,8.8,7.2,724.4,52.8,183.6,341.2,206.2,7.0,12.8,501.6,2.0,0.0,0.0,12.8,9.2,0.8,0.0,0.2,0.2
2020-12-05,20,11,6,1,7,2020,12,1.0,1.2,1.6,63.0,0.0,19.0,5.2,17.66,0.4,0.0,0.0,5.4,0.2,0.0,0.0,508.6,622.0,8606.4,2771.0,23.2,5.6,33.0,2.2,19.0,8.8,6.4,728.0,55.4,184.6,343.8,206.2,6.8,12.8,501.8,2.0,0.0,0.0,13.0,8.6,1.8,0.0,0.2,0.2
2020-12-11,20,12,5,0,26,2020,12,0.6,0.8,2.2,62.0,400.0,15.2,4.0,17.639999999999997,0.2,0.0,0.0,6.8,0.2,0.0,0.0,512.8,627.6,8612.0,2571.6,21.8,5.4,25.8,1.6,22.2,11.6,7.8,736.0,58.8,193.0,357.4,191.0,8.2,13.8,506.6,2.0,0.0,0.0,11.4,8.2,2.6,0.0,0.2,0.2
2020-12-16,18,13,3,0,17,2020,12,0.6,0.8,1.8,61.2,400.0,15.4,4.4,17.58,0.2,0.2,0.2,6.8,0.0,0.0,0.0,497.6,608.2,8540.2,2664.6,20.0,4.4,27.2,1.6,21.8,11.8,9.4,717.6,66.4,211.8,328.2,183.2,8.4,13.2,490.6,2.0,0.0,0.0,12.0,9.0,2.6,0.2,0.0,0.2
2020-12-20,16,14,7,1,16,2020,12,1.0,1.6,1.4,62.0,400.0,18.6,5.8,17.14,0.0,0.2,0.2,6.4,0.0,0.0,0.0,487.4,596.4,8504.2,2774.6,19.0,4.6,32.4,2.8,19.4,10.0,8.8,702.4,64.6,205.6,309.6,193.0,8.2,12.4,480.4,2.2,0.0,0.0,10.8,9.8,3.2,0.2,0.0,0.0
2020-12-27,12,15,7,0,5,2020,12,0.8,2.0,2.6,60.6,400.0,17.0,5.8,16.32,0.0,0.2,0.2,8.8,0.2,0.0,0.0,465.0,574.8,8283.2,2816.8,20.2,6.2,29.4,3.4,19.0,10.2,11.0,683.0,70.4,222.4,286.4,179.2,8.2,13.4,458.2,1.6,0.0,0.0,10.2,9.2,4.0,0.2,0.2,0.0
2020-12-29,18,16,2,1,25,2020,12,0.8,2.0,2.6,59.0,400.0,14.4,5.2,17.240000000000002,0.0,0.4,0.4,8.4,0.2,0.0,0.0,434.2,547.2,7828.6,2716.2,19.0,6.6,26.4,3.4,18.6,10.4,12.4,655.2,74.2,238.4,271.0,151.6,8.6,13.2,427.6,1.2,0.0,0.0,9.0,10.4,3.4,0.4,0.2,0.0
2021-01-02,12,17,6,1,23,2020,12,1.2,2.8,2.0,63.2,0.0,15.6,5.8,17.6,0.0,0.4,0.4,6.6,0.2,0.0,0.0,491.2,604.6,9011.0,3104.8,17.4,7.8,28.6,4.4,15.2,7.8,10.2,704.4,71.4,253.0,287.2,171.0,8.8,13.8,484.6,1.0,0.0,0.0,9.2,9.2,2.8,0.4,0.2,0.0
2021-01-16,15,19,6,0,4,2020,12,1.2,2.6,2.2,63.2,0.0,16.8,5.6,17.76,0.0,0.2,0.2,6.4,0.4,0.0,0.0,496.8,612.4,8950.6,3077.4,18.0,7.8,29.8,4.0,15.8,8.2,9.4,714.0,71.4,254.2,296.8,170.6,9.0,16.6,489.8,1.0,0.0,0.0,9.4,10.4,2.6,0.2,0.4,0.0
